城市,首次发布时间,标准品牌,标准车系,站点,成份车商名,来源,天眼属性
西安,2017-06-09,福特,嘉年华三厢,瓜子,瓜子（西安）,瓜子网,2
北京,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（北京）,瓜子网,2
天津,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（天津）,瓜子网,2
宁波,2017-06-09,福特,嘉年华两厢,二手车之家,宁波百优卡二手车经纪有限公司,网络媒体,3
合肥,2017-06-09,福特,嘉年华两厢,二手车之家,安徽物华汽车服务有限公司,上汽大众,3
石家庄,2017-06-09,福特,嘉年华两厢,上海通用,河北益通汽车销售服务有限公司,上汽通用别克,3
赣州,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（赣州）,瓜子网,2
洛阳,2017-06-09,福特,嘉年华两厢,淘车,看车网（洛阳）,看车网,2
重庆,2017-06-09,福特,嘉年华三厢,瓜子,瓜子（重庆）,瓜子网,2
石家庄,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（石家庄）,瓜子网,2
长春,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（长春）,瓜子网,2
太原,2017-06-09,福特,嘉年华三厢,瓜子,瓜子（太原）,瓜子网,2
武汉,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（武汉）,瓜子网,2
南宁,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（南宁）,瓜子网,2
北京,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（北京）,瓜子网,2
上海,2017-06-09,福特,嘉年华三厢,人人车,人人车（上海）,人人车网,2
苏州,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（苏州）,瓜子网,2
湖州,2017-06-09,福特,嘉年华两厢,瓜子,瓜子（湖州）,瓜子网,2
太原,2017-06-08,福特,嘉年华三厢,瓜子,瓜子（太原）,瓜子网,2
南昌,2017-06-08,福特,嘉年华两厢,瓜子,瓜子（南昌）,瓜子网,2
南京,2017-06-08,福特,嘉年华三厢,瓜子,瓜子（南京）,瓜子网,2
青岛,2017-06-08,福特,嘉年华两厢,淘车,人人车（青岛）,人人车网,2
广州,2017-06-08,福特,嘉年华三厢,淘车,看车网（广州）,看车网,2
南宁,2017-06-08,福特,嘉年华两厢,瓜子,瓜子（南宁）,瓜子网,2
包头,2017-06-08,福特,嘉年华两厢,淘车,看车网（包头）,看车网,2
南京,2017-06-08,福特,嘉年华三厢,瓜子,瓜子（南京）,瓜子网,2
泉州,2017-06-08,福特,嘉年华两厢,瓜子,瓜子（泉州）,瓜子网,2
东莞,2017-06-08,福特,嘉年华两厢,淘车,看车网（东莞）,看车网,2
广州,2017-06-08,福特,嘉年华两厢,瓜子,瓜子（广州）,瓜子网,2
西安,2017-06-08,福特,嘉年华两厢,二手车之家,西安车管家,网络媒体,3
南宁,2017-06-08,福特,嘉年华两厢,人人车,人人车（南宁）,人人车网,2
长沙,2017-06-08,福特,嘉年华两厢,人人车,人人车（长沙）,人人车网,2
青岛,2017-06-08,福特,嘉年华两厢,人人车,人人车（青岛）,人人车网,2
淮安,2017-06-08,福特,嘉年华两厢,二手车之家,淮安市二手车交易市场小克二手车,网络媒体,3
长沙,2017-06-08,福特,嘉年华三厢,人人车,人人车（长沙）,人人车网,2
长沙,2017-06-08,福特,嘉年华两厢,瓜子,瓜子（长沙）,瓜子网,2
宁波,2017-06-08,福特,嘉年华三厢,二手车之家,江东蜗牛二手车经纪有限公司,网络媒体,3
北京,2017-06-07,福特,嘉年华两厢,二手车之家,看车网（北京）,看车网,2
无锡,2017-06-07,福特,嘉年华两厢,淘车,看车网（无锡）,看车网,2
佛山,2017-06-07,福特,嘉年华三厢,人人车,人人车（佛山）,人人车网,2
洛阳,2017-06-07,福特,嘉年华两厢,人人车,人人车（洛阳）,人人车网,2
南通,2017-06-07,福特,嘉年华两厢,淘车,看车网（南通）,看车网,2
重庆,2017-06-07,福特,嘉年华两厢,瓜子,瓜子（重庆）,瓜子网,2
乌鲁木齐,2017-06-07,福特,嘉年华两厢,人人车,人人车（乌鲁木齐）,人人车网,2
重庆,2017-06-07,福特,嘉年华两厢,人人车,人人车（重庆）,人人车网,2
厦门,2017-06-07,福特,嘉年华三厢,长安福特,厦门信达（长安福特）,长安福特,3
六安,2017-06-07,福特,嘉年华两厢,淘车,4S店 - 六安之道福特,长安福特,3
南通,2017-06-07,福特,嘉年华两厢,淘车,看车网（南通）,看车网,2
杭州,2017-06-07,福特,嘉年华两厢,二手车之家,杭州同清旧机动车经纪有限公司,网络媒体,3
杭州,2017-06-07,福特,嘉年华三厢,华夏二手车,杭州同清旧机动车经纪有限公司,网络媒体,3
镇江,2017-06-07,福特,嘉年华三厢,瓜子,瓜子（镇江）,瓜子网,2
武汉,2017-06-07,福特,嘉年华两厢,人人车,人人车（武汉）,人人车网,2
合肥,2017-06-07,福特,嘉年华两厢,淘车,人人车（合肥）,人人车网,2
石家庄,2017-06-07,福特,嘉年华两厢,淘车,看车网（石家庄）,看车网,2
乌鲁木齐,2017-06-07,福特,嘉年华两厢,人人车,人人车（乌鲁木齐）,人人车网,2
石家庄,2017-06-06,福特,嘉年华两厢,二手车之家,看车网（石家庄）,看车网,2
南宁,2017-06-06,福特,嘉年华两厢,瓜子,瓜子（南宁）,瓜子网,2
包头,2017-06-06,福特,嘉年华三厢,瓜子,瓜子（包头）,瓜子网,2
昆明,2017-06-06,福特,嘉年华三厢,瓜子,瓜子（昆明）,瓜子网,2
西安,2017-06-06,福特,嘉年华两厢,瓜子,瓜子（西安）,瓜子网,2
上海,2017-06-06,福特,嘉年华两厢,瓜子,瓜子（上海）,瓜子网,2
广州,2017-06-06,福特,嘉年华三厢,人人车,人人车（广州）,人人车网,2
武汉,2017-06-06,福特,嘉年华两厢,淘车,看车网（武汉）,看车网,2
济南,2017-06-06,福特,嘉年华两厢,二手车之家,看车网（济南）,看车网,2
徐州,2017-06-06,福特,嘉年华两厢,瓜子,瓜子（徐州）,瓜子网,2
沈阳,2017-06-06,福特,嘉年华两厢,人人车,人人车（沈阳）,人人车网,2
泰州,2017-06-06,福特,嘉年华三厢,瓜子,瓜子（泰州）,瓜子网,2
沈阳,2017-06-06,福特,嘉年华两厢,人人车,人人车（沈阳）,人人车网,2
南京,2017-06-06,福特,嘉年华两厢,瓜子,瓜子（南京）,瓜子网,2
济南,2017-06-06,福特,嘉年华三厢,瓜子,瓜子（济南）,瓜子网,2
贵阳,2017-06-06,福特,嘉年华两厢,瓜子,瓜子（贵阳）,瓜子网,2
重庆,2017-06-06,福特,嘉年华三厢,二手车之家,看车网（重庆）,看车网,2
上海,2017-06-06,福特,嘉年华两厢,人人车,人人车（上海）,人人车网,2
佛山,2017-06-05,福特,嘉年华两厢,人人车,人人车（佛山）,人人车网,2
西安,2017-06-05,福特,嘉年华三厢,人人车,人人车（西安）,人人车网,2
西安,2017-06-05,福特,嘉年华两厢,二手车之家,看车网（西安）,看车网,2
日照,2017-06-05,福特,嘉年华两厢,瓜子,瓜子（日照）,瓜子网,2
上海,2017-06-05,福特,嘉年华三厢,瓜子,瓜子（上海）,瓜子网,2
温州,2017-06-05,福特,嘉年华两厢,二手车之家,瑞安市百信机动车咨询服务有限公司,网络媒体,3
泉州,2017-06-05,福特,嘉年华两厢,瓜子,瓜子（泉州）,瓜子网,2
南京,2017-06-05,福特,嘉年华两厢,人人车,人人车（南京）,人人车网,2
郑州,2017-06-05,福特,嘉年华三厢,瓜子,瓜子（郑州）,瓜子网,2
青岛,2017-06-05,福特,嘉年华三厢,淘车,人人车（青岛）,人人车网,2
泰州,2017-06-05,福特,嘉年华两厢,瓜子,瓜子（泰州）,瓜子网,2
长沙,2017-06-05,福特,嘉年华三厢,人人车,人人车（长沙）,人人车网,2
郑州,2017-06-05,福特,嘉年华两厢,瓜子,瓜子（郑州）,瓜子网,2
南京,2017-06-05,福特,嘉年华两厢,上海通用,江苏天泓诚新二手车大卖场,网络媒体,2
南京,2017-06-05,福特,嘉年华两厢,上海通用,江苏天泓诚新二手车大卖场,网络媒体,2
南京,2017-06-05,福特,嘉年华两厢,上海通用,江苏天泓汽车服务有限公司,上汽通用别克,3
唐山,2017-06-05,福特,嘉年华三厢,瓜子,瓜子（唐山）,瓜子网,2
六安,2017-06-05,福特,嘉年华两厢,瓜子,瓜子（六安）,瓜子网,2
衡阳,2017-06-05,福特,嘉年华两厢,二手车之家,衡阳东圆二手车交易有限公司二手车市场分公司,网络媒体,3
大同,2017-06-05,福特,嘉年华三厢,瓜子,瓜子（大同）,瓜子网,2
金华,2017-06-05,福特,嘉年华三厢,瓜子,瓜子（金华）,瓜子网,2
包头,2017-06-05,福特,嘉年华两厢,淘车,看车网（包头）,看车网,2
菏泽,2017-06-04,福特,嘉年华三厢,二手车之家,菏泽世泰汽车销售服务有限公司,一汽奥迪,3
昆明,2017-06-04,福特,嘉年华两厢,人人车,人人车（昆明）,人人车网,2
沈阳,2017-06-04,福特,嘉年华两厢,人人车,人人车（沈阳）,人人车网,2
武汉,2017-06-04,福特,嘉年华两厢,人人车,人人车（武汉）,人人车网,2
惠州,2017-06-04,福特,嘉年华两厢,二手车之家,惠州市星鸿二手车经纪有限公司,网络媒体,3
石家庄,2017-06-04,福特,嘉年华两厢,人人车,人人车（石家庄）,人人车网,2
大同,2017-06-04,福特,嘉年华三厢,瓜子,瓜子（大同）,瓜子网,2
武汉,2017-06-04,福特,嘉年华三厢,淘车,人人车（武汉）,人人车网,2
重庆,2017-06-04,福特,嘉年华两厢,人人车,人人车（重庆）,人人车网,2
南京,2017-06-04,福特,嘉年华三厢,瓜子,瓜子（南京）,瓜子网,2
郑州,2017-06-04,福特,嘉年华两厢,淘车,看车网（郑州）,看车网,2
苏州,2017-06-04,福特,嘉年华两厢,淘车,张家港德和汽车有限公司,一汽奥迪,3
武汉,2017-06-04,福特,嘉年华两厢,人人车,人人车（武汉）,人人车网,2
上海,2017-06-04,福特,嘉年华两厢,人人车,人人车（上海）,人人车网,2
青岛,2017-06-04,福特,嘉年华三厢,人人车,人人车（青岛）,人人车网,2
贵阳,2017-06-04,福特,嘉年华两厢,人人车,人人车（贵阳）,人人车网,2
西安,2017-06-04,福特,嘉年华三厢,瓜子,瓜子（西安）,瓜子网,2
济南,2017-06-04,福特,嘉年华两厢,瓜子,瓜子（济南）,瓜子网,2
福州,2017-06-04,福特,嘉年华三厢,瓜子,瓜子（福州）,瓜子网,2
杭州,2017-06-04,福特,嘉年华两厢,瓜子,瓜子（杭州）,瓜子网,2
德阳,2017-06-04,福特,嘉年华两厢,瓜子,瓜子（德阳）,瓜子网,2
厦门,2017-06-04,福特,嘉年华三厢,瓜子,瓜子（厦门）,瓜子网,2
重庆,2017-06-04,福特,嘉年华两厢,瓜子,瓜子（重庆）,瓜子网,2
哈尔滨,2017-06-04,福特,嘉年华两厢,瓜子,瓜子（哈尔滨）,瓜子网,2
广州,2017-06-03,福特,嘉年华两厢,人人车,人人车（广州）,人人车网,2
西安,2017-06-03,福特,嘉年华两厢,淘车,西安车管家,网络媒体,3
芜湖,2017-06-03,福特,嘉年华两厢,瓜子,瓜子（芜湖）,瓜子网,2
沈阳,2017-06-03,福特,嘉年华三厢,淘车,人人车（沈阳）,人人车网,2
福州,2017-06-03,福特,嘉年华三厢,瓜子,瓜子（福州）,瓜子网,2
惠州,2017-06-03,福特,嘉年华两厢,淘车,人人车（惠州）,人人车网,2
常州,2017-06-03,福特,嘉年华两厢,淘车,看车网（常州）,看车网,2
武汉,2017-06-03,福特,嘉年华两厢,瓜子,瓜子（武汉）,瓜子网,2
杭州,2017-06-03,福特,嘉年华三厢,华夏二手车,杭州同清旧机动车经纪有限公司,网络媒体,3
广州,2017-06-03,福特,嘉年华两厢,瓜子,瓜子（广州）,瓜子网,2
贵阳,2017-06-03,福特,嘉年华两厢,瓜子,瓜子（贵阳）,瓜子网,2
北京,2017-06-03,福特,嘉年华两厢,淘车,人人车（北京）,人人车网,2
重庆,2017-06-03,福特,嘉年华三厢,瓜子,瓜子（重庆）,瓜子网,2
杭州,2017-06-03,福特,嘉年华两厢,二手车之家,杭州同清旧机动车经纪有限公司,网络媒体,3
西安,2017-06-03,福特,嘉年华三厢,瓜子,瓜子（西安）,瓜子网,2
上海,2017-06-03,福特,嘉年华两厢,瓜子,瓜子（上海）,瓜子网,2
合肥,2017-06-03,福特,嘉年华两厢,人人车,人人车（合肥）,人人车网,2
广州,2017-06-03,福特,嘉年华两厢,人人车,人人车（广州）,人人车网,2
